model,role,step,emotion,normalized_freq
gemma3,patient,7,sadness,0.0683892559327682
gemma3,patient,7,fear,0.09021367175491127
gemma3,patient,7,anticipation,0.3809847429751202
gemma3,therapist,8,anger,0.11783798981383137
gemma3,therapist,8,trust,0.22510635498335732
gemma3,therapist,8,surprise,0.1454026972665447
gemma3,therapist,8,disgust,0.07851712284446181
gemma3,therapist,8,joy,0.12217053909935979
gemma3,therapist,8,sadness,0.10402192551578923
gemma3,therapist,8,fear,0.1425707622112855
gemma3,therapist,8,anticipation,0.06437260826537038
gemma3,patient,8,anger,0.10116618728085297
gemma3,patient,8,trust,0.2556810938637721
gemma3,patient,8,surprise,0.12666702934372123
gemma3,patient,8,disgust,0.15841610196171468
gemma3,patient,8,joy,0.08569814215381735
gemma3,patient,8,sadness,0.05857992204607323
gemma3,patient,8,fear,0.02787172722762448
gemma3,patient,8,anticipation,0.18591979612242387
gemma3,therapist,9,anger,0.11704780377036787
gemma3,therapist,9,trust,0.1306199095568932
gemma3,therapist,9,surprise,0.18670484253671155
gemma3,therapist,9,disgust,0.08231614927716353
gemma3,therapist,9,joy,0.1043137620701022
gemma3,therapist,9,sadness,0.10070492514508701
gemma3,therapist,9,fear,0.12359402048660707
gemma3,therapist,9,anticipation,0.15469858715706755
gemma3,patient,9,anger,0.0412352245545548
gemma3,patient,9,trust,0.13091146658540986
gemma3,patient,9,surprise,0.314935058150159
gemma3,patient,9,disgust,0.025250978774305235
gemma3,patient,9,joy,0.16592398014891083
gemma3,patient,9,sadness,0.13618730902194046
gemma3,patient,9,fear,0.0022988368474037325
gemma3,patient,9,anticipation,0.18325714591731598
gemma3,therapist,0,anger,0.19021886557473738
gemma3,therapist,0,trust,0.16681482560742686
gemma3,therapist,0,surprise,0.1582830411227084
gemma3,therapist,0,disgust,0.14992962640569427
gemma3,therapist,0,joy,0.02992386910984066
gemma3,therapist,0,sadness,0.1772754361123589
gemma3,therapist,0,fear,0.02769364187706404
gemma3,therapist,0,anticipation,0.09986069419016926
gemma3,patient,0,anger,0.0
gemma3,patient,0,trust,0.0
gemma3,patient,0,surprise,0.0
gemma3,patient,0,disgust,0.0
gemma3,patient,0,joy,0.0
gemma3,patient,0,sadness,0.0
gemma3,patient,0,fear,1.0
gemma3,patient,0,anticipation,0.0
gemma3,therapist,1,anger,0.07690411193419656
gemma3,therapist,1,trust,0.13857100436009054
gemma3,therapist,1,surprise,0.13873321271989492
gemma3,therapist,1,disgust,0.0948635446961681
gemma3,therapist,1,joy,0.08712796993231375
gemma3,therapist,1,sadness,0.07307360960773315
gemma3,therapist,1,fear,0.1523749457405918
gemma3,therapist,1,anticipation,0.23835160100901118
gemma3,patient,1,anger,0.0
gemma3,patient,1,trust,0.3333333333333333
gemma3,patient,1,surprise,0.3333333333333333
gemma3,patient,1,disgust,0.0
gemma3,patient,1,joy,0.0
gemma3,patient,1,sadness,0.0
gemma3,patient,1,fear,0.0
gemma3,patient,1,anticipation,0.3333333333333333
gemma3,therapist,2,anger,0.14212796230601923
gemma3,therapist,2,trust,0.08659335613857704
gemma3,therapist,2,surprise,0.04503226455767267
gemma3,therapist,2,disgust,0.11106852377746547
gemma3,therapist,2,joy,0.02222425920776504
gemma3,therapist,2,sadness,0.13594961319596113
gemma3,therapist,2,fear,0.15647719134586177
gemma3,therapist,2,anticipation,0.30052682947067777
gemma3,patient,2,anger,0.0702306056144331
gemma3,patient,2,trust,0.1868606937755338
gemma3,patient,2,surprise,0.25567636978893205
gemma3,patient,2,disgust,0.032001263175657935
gemma3,patient,2,joy,0.11284383646321333
gemma3,patient,2,sadness,0.053166408809975044
gemma3,patient,2,fear,0.10203974390923906
gemma3,patient,2,anticipation,0.18718107846301568
gemma3,therapist,3,anger,0.013001164182477657
gemma3,therapist,3,trust,0.13273856510304963
gemma3,therapist,3,surprise,0.1636983080411891
gemma3,therapist,3,disgust,0.10893156395941238
gemma3,therapist,3,joy,0.24995015969719084
gemma3,therapist,3,sadness,0.11838445004639088
gemma3,therapist,3,fear,0.05688647944791814
gemma3,therapist,3,anticipation,0.1564093095223713
gemma3,patient,3,anger,0.16317255388183866
gemma3,patient,3,trust,0.1654009297156762
gemma3,patient,3,surprise,0.09680954991641119
gemma3,patient,3,disgust,0.035715293056921296
gemma3,patient,3,joy,0.13523777801186904
gemma3,patient,3,sadness,0.07001138535414342
gemma3,patient,3,fear,0.13317822145507205
gemma3,patient,3,anticipation,0.20047428860806818
gemma3,therapist,4,anger,0.06843120250391259
gemma3,therapist,4,trust,0.16464497413883866
gemma3,therapist,4,surprise,0.004991044302602113
gemma3,therapist,4,disgust,0.021675061848577502
gemma3,therapist,4,joy,0.1460625227187986
gemma3,therapist,4,sadness,0.03377053396620869
gemma3,therapist,4,fear,0.13852412169385336
gemma3,therapist,4,anticipation,0.42190053882720846
gemma3,patient,4,anger,0.0
gemma3,patient,4,trust,0.2
gemma3,patient,4,surprise,0.2
gemma3,patient,4,disgust,0.0
gemma3,patient,4,joy,0.2
gemma3,patient,4,sadness,0.2
gemma3,patient,4,fear,0.2
gemma3,patient,4,anticipation,0.0
gemma3,therapist,5,anger,0.05296249758985232
gemma3,therapist,5,trust,0.10343756407562456
gemma3,therapist,5,surprise,0.21405914832370182
gemma3,therapist,5,disgust,0.05966010263642938
gemma3,therapist,5,joy,0.1687119631849405
gemma3,therapist,5,sadness,0.07903955886163412
gemma3,therapist,5,fear,0.02166606721779342
gemma3,therapist,5,anticipation,0.300463098110024
gemma3,patient,5,anger,0.21532068229184395
gemma3,patient,5,trust,0.3148011213861121
gemma3,patient,5,surprise,0.10716872105316487
gemma3,patient,5,disgust,0.028494682904363078
gemma3,patient,5,joy,0.17183004842615976
gemma3,patient,5,sadness,0.05896852831531649
gemma3,patient,5,fear,0.06711610074923051
gemma3,patient,5,anticipation,0.03630011487380912
gemma3,therapist,6,anger,0.01383522435504034
gemma3,therapist,6,trust,0.11082704707664616
gemma3,therapist,6,surprise,0.22890458108584152
gemma3,therapist,6,disgust,0.07245303360600161
gemma3,therapist,6,joy,0.34841391443551534
gemma3,therapist,6,sadness,0.055456689268254825
gemma3,therapist,6,fear,0.022176959086424138
gemma3,therapist,6,anticipation,0.14793255108627612
gemma3,patient,6,anger,0.0
gemma3,patient,6,trust,0.0
gemma3,patient,6,surprise,0.0
gemma3,patient,6,disgust,0.0
gemma3,patient,6,joy,0.0
gemma3,patient,6,sadness,0.0
gemma3,patient,6,fear,0.0
gemma3,patient,6,anticipation,0.0
gemma3,therapist,7,anger,0.16316084122249022
gemma3,therapist,7,trust,0.306874421965633
gemma3,therapist,7,surprise,0.23448498688143715
gemma3,therapist,7,disgust,0.040422339160670694
gemma3,therapist,7,joy,0.03804296754662002
gemma3,therapist,7,sadness,0.07030899095831704
gemma3,therapist,7,fear,0.09521038703019677
gemma3,therapist,7,anticipation,0.05149506523463513
gemma3,patient,7,anger,0.1307571777736493
gemma3,patient,7,trust,0.3120470055700802
gemma3,patient,7,surprise,0.027117026660265553
gemma3,patient,7,disgust,0.1728205419352368
gemma3,patient,7,joy,0.10825125437396801
gemma3,patient,7,sadness,0.12215323956004931
gemma3,patient,7,fear,0.03644653424111052
gemma3,patient,7,anticipation,0.09040721988564039
gemma3,therapist,8,anger,0.15690604424847424
gemma3,therapist,8,trust,0.04215598063994815
gemma3,therapist,8,surprise,0.052187118723890175
gemma3,therapist,8,disgust,0.18162913143943712
gemma3,therapist,8,joy,0.11603519067144771
gemma3,therapist,8,sadness,0.10720935239727333
gemma3,therapist,8,fear,0.20385450903590463
gemma3,therapist,8,anticipation,0.14002267284362468
gemma3,patient,8,anger,0.14791224245295873
gemma3,patient,8,trust,0.04735911762970622
gemma3,patient,8,surprise,0.2096523105016382
gemma3,patient,8,disgust,0.056675978093793995
gemma3,patient,8,joy,0.22526906224000587
gemma3,patient,8,sadness,0.20245159600049764
gemma3,patient,8,fear,0.09868610039608679
gemma3,patient,8,anticipation,0.011993592685312507
gemma3,therapist,9,anger,0.038975521623148525
gemma3,therapist,9,trust,0.2907247775331674
gemma3,therapist,9,surprise,0.11794430674842102
gemma3,therapist,9,disgust,0.12073140402531857
gemma3,therapist,9,joy,0.14921450175336615
gemma3,therapist,9,sadness,0.07126354421776161
gemma3,therapist,9,fear,0.13550492092180336
gemma3,therapist,9,anticipation,0.0756410231770133
gemma3,patient,9,anger,0.005751950735147505
gemma3,patient,9,trust,0.25375677008980696
gemma3,patient,9,surprise,0.37279540002032907
gemma3,patient,9,disgust,0.02671856458570742
gemma3,patient,9,joy,0.11058248204865817
gemma3,patient,9,sadness,0.02003299739218997
gemma3,patient,9,fear,0.037231422783610885
gemma3,patient,9,anticipation,0.17313041234454996
gemma3,therapist,0,anger,0.09015059457699684
gemma3,therapist,0,trust,0.227840973881186
gemma3,therapist,0,surprise,0.11287474911886484
gemma3,therapist,0,disgust,0.25232174041387234
gemma3,therapist,0,joy,0.028245256543808536
gemma3,therapist,0,sadness,0.0522013821482341
gemma3,therapist,0,fear,0.07068959076359274
gemma3,therapist,0,anticipation,0.16567571255344465
gemma3,patient,0,anger,0.0
gemma3,patient,0,trust,1.0
gemma3,patient,0,surprise,0.0
gemma3,patient,0,disgust,0.0
gemma3,patient,0,joy,0.0
gemma3,patient,0,sadness,0.0
gemma3,patient,0,fear,0.0
gemma3,patient,0,anticipation,0.0
gemma3,therapist,1,anger,0.02914368835051831
gemma3,therapist,1,trust,0.048989532879754265
gemma3,therapist,1,surprise,0.3439421624260327
gemma3,therapist,1,disgust,0.04483251999846144
gemma3,therapist,1,joy,0.039375300430791876
gemma3,therapist,1,sadness,0.019038302184390968
gemma3,therapist,1,fear,0.1020835311571833
gemma3,therapist,1,anticipation,0.37259496257286706
gemma3,patient,1,anger,0.17901358857433
gemma3,patient,1,trust,0.15526276027941507
gemma3,patient,1,surprise,0.11539427686024113
gemma3,patient,1,disgust,0.1239214791798632
gemma3,patient,1,joy,0.0569492195257067
gemma3,patient,1,sadness,0.08438731911931875
gemma3,patient,1,fear,0.02329023211445743
gemma3,patient,1,anticipation,0.26178112434666767
gemma3,therapist,2,anger,0.0861970886666995
gemma3,therapist,2,trust,0.15310532736473387
gemma3,therapist,2,surprise,0.08961290518417135
gemma3,therapist,2,disgust,0.059632100230395335
gemma3,therapist,2,joy,0.1368295141821317
gemma3,therapist,2,sadness,0.1143826272241765
gemma3,therapist,2,fear,0.04606839525947178
gemma3,therapist,2,anticipation,0.3141720418882198
gemma3,patient,2,anger,0.03748925588649096
gemma3,patient,2,trust,0.11553390155120635
gemma3,patient,2,surprise,0.1580818733962764
gemma3,patient,2,disgust,0.07015046044455894
gemma3,patient,2,joy,0.16038061212181112
gemma3,patient,2,sadness,0.23127942760135312
gemma3,patient,2,fear,0.1113524771361053
gemma3,patient,2,anticipation,0.11573199186219767
gemma3,therapist,3,anger,0.18663623101197174
gemma3,therapist,3,trust,0.04297786802771039
gemma3,therapist,3,surprise,0.12241315961226606
gemma3,therapist,3,disgust,0.13125556702156616
gemma3,therapist,3,joy,0.16633141988412264
gemma3,therapist,3,sadness,0.15718753267581898
gemma3,therapist,3,fear,0.08446044418065791
gemma3,therapist,3,anticipation,0.1087377775858861
gemma3,patient,3,anger,0.15041561310897078
gemma3,patient,3,trust,0.13976853478704457
gemma3,patient,3,surprise,0.09068698147583695
gemma3,patient,3,disgust,0.13273813968355716
gemma3,patient,3,joy,0.19402238532193672
gemma3,patient,3,sadness,0.14628775503422567
gemma3,patient,3,fear,0.029193030026617894
gemma3,patient,3,anticipation,0.11688756056181013
gemma3,therapist,4,anger,0.08424170813874249
gemma3,therapist,4,trust,0.26816397577565176
gemma3,therapist,4,surprise,0.013867724329371523
gemma3,therapist,4,disgust,0.08603548330616939
gemma3,therapist,4,joy,0.1291627459937345
gemma3,therapist,4,sadness,0.1295974264720918
gemma3,therapist,4,fear,0.18750834523210902
gemma3,therapist,4,anticipation,0.10142259075212952
gemma3,patient,4,anger,0.015654668553204982
gemma3,patient,4,trust,0.07876776210715036
gemma3,patient,4,surprise,0.001898921057722582
gemma3,patient,4,disgust,0.11422208275200521
gemma3,patient,4,joy,0.29087061462854014
gemma3,patient,4,sadness,0.4747022395542367
gemma3,patient,4,fear,0.02235777332824812
gemma3,patient,4,anticipation,0.0015259380188919066
gemma3,therapist,5,anger,0.06721750727154363
gemma3,therapist,5,trust,0.16159138654714833
gemma3,therapist,5,surprise,0.05982580231913149
gemma3,therapist,5,disgust,0.17500226940179212
gemma3,therapist,5,joy,0.13301938388092893
gemma3,therapist,5,sadness,0.23276238048080106
gemma3,therapist,5,fear,0.010063330986903625
gemma3,therapist,5,anticipation,0.16051793911175077
gemma3,patient,5,anger,0.18715734863481487
gemma3,patient,5,trust,0.1918737810266483
gemma3,patient,5,surprise,0.07954073733927644
gemma3,patient,5,disgust,0.13135379285514134
gemma3,patient,5,joy,0.12064264888090795
gemma3,patient,5,sadness,0.06745475521591919
gemma3,patient,5,fear,0.21098755189074841
gemma3,patient,5,anticipation,0.010989384156543354
gemma3,therapist,6,anger,0.03597196797970239
gemma3,therapist,6,trust,0.14709151228635728
gemma3,therapist,6,surprise,0.18569419203247126
gemma3,therapist,6,disgust,0.04306708308747028
gemma3,therapist,6,joy,0.2042449489369359
gemma3,therapist,6,sadness,0.12921725200448245
gemma3,therapist,6,fear,0.18490111171220336
gemma3,therapist,6,anticipation,0.06981193196037702
gemma3,patient,6,anger,0.02614090984609633
gemma3,patient,6,trust,0.04394196599310164
gemma3,patient,6,surprise,0.19452504944179047
gemma3,patient,6,disgust,0.04021326502526398
gemma3,patient,6,joy,0.20901498946085073
gemma3,patient,6,sadness,0.15369046001840275
gemma3,patient,6,fear,0.21365283245998204
gemma3,patient,6,anticipation,0.11882052775451213
gemma3,therapist,7,anger,0.059368973743543135
gemma3,therapist,7,trust,0.16085675127858295
gemma3,therapist,7,surprise,0.4030395057345629
gemma3,therapist,7,disgust,0.022770549867065427
gemma3,therapist,7,joy,0.21455204029552757
gemma3,therapist,7,sadness,0.04463627776840867
gemma3,therapist,7,fear,0.0849087624177319
gemma3,therapist,7,anticipation,0.00986713889457752
gemma3,patient,7,anger,0.125
gemma3,patient,7,trust,0.125
gemma3,patient,7,surprise,0.125
gemma3,patient,7,disgust,0.125
gemma3,patient,7,joy,0.125
gemma3,patient,7,sadness,0.125
gemma3,patient,7,fear,0.125
gemma3,patient,7,anticipation,0.125
gemma3,therapist,8,anger,0.07984348115791019
gemma3,therapist,8,trust,0.06730856804160175
gemma3,therapist,8,surprise,0.31252138905216575
gemma3,therapist,8,disgust,0.11648340888824618
gemma3,therapist,8,joy,0.12674377877994003
gemma3,therapist,8,sadness,0.18894215455807567
gemma3,therapist,8,fear,0.028845780196545216
gemma3,therapist,8,anticipation,0.07931143932551525
gemma3,patient,8,anger,0.07661328914997288
gemma3,patient,8,trust,0.10888616564544368
gemma3,patient,8,surprise,0.13590346973262102
gemma3,patient,8,disgust,0.002388857998072371
gemma3,patient,8,joy,0.12001930436078005
gemma3,patient,8,sadness,0.17451008663624912
gemma3,patient,8,fear,0.031256082422475115
gemma3,patient,8,anticipation,0.35042274405438584
gemma3,therapist,9,anger,0.11651836517148374
gemma3,therapist,9,trust,0.12386411037590925
gemma3,therapist,9,surprise,0.09076860567076493
gemma3,therapist,9,disgust,0.09032310567436355
gemma3,therapist,9,joy,0.13476345791631256
gemma3,therapist,9,sadness,0.03220247873802882
gemma3,therapist,9,fear,0.10402706653876473
gemma3,therapist,9,anticipation,0.3075328099143723
gemma3,patient,9,anger,0.0
gemma3,patient,9,trust,0.0
gemma3,patient,9,surprise,0.0
gemma3,patient,9,disgust,0.0
gemma3,patient,9,joy,0.5
gemma3,patient,9,sadness,0.0
gemma3,patient,9,fear,0.0
gemma3,patient,9,anticipation,0.5
gemma3,therapist,0,anger,0.2228588213667094
gemma3,therapist,0,trust,0.015080851375555582
gemma3,therapist,0,surprise,0.022630398608391947
gemma3,therapist,0,disgust,0.18654435273087602
gemma3,therapist,0,joy,0.13379974853180265
gemma3,therapist,0,sadness,0.2076138668493807
gemma3,therapist,0,fear,0.08898600862994725
gemma3,therapist,0,anticipation,0.12248595190733648
gemma3,patient,0,anger,0.0
gemma3,patient,0,trust,0.0
gemma3,patient,0,surprise,0.0
gemma3,patient,0,disgust,0.0
gemma3,patient,0,joy,0.0
gemma3,patient,0,sadness,0.0
gemma3,patient,0,fear,0.5
gemma3,patient,0,anticipation,0.5
gemma3,therapist,1,anger,0.021272596148816745
gemma3,therapist,1,trust,0.19896356353078143
gemma3,therapist,1,surprise,0.24900035660799594
gemma3,therapist,1,disgust,0.019195333698300156
gemma3,therapist,1,joy,0.01971337683030661
gemma3,therapist,1,sadness,0.09194130919797931
gemma3,therapist,1,fear,0.050405306250823935
gemma3,therapist,1,anticipation,0.3495081577349958
gemma3,patient,1,anger,0.0
gemma3,patient,1,trust,0.0
gemma3,patient,1,surprise,0.0
gemma3,patient,1,disgust,0.0
gemma3,patient,1,joy,0.0
gemma3,patient,1,sadness,0.0
gemma3,patient,1,fear,0.0
gemma3,patient,1,anticipation,0.0
gemma3,therapist,2,anger,0.08555426144521469
gemma3,therapist,2,trust,0.1783571119213404
gemma3,therapist,2,surprise,0.15663019458077904
gemma3,therapist,2,disgust,0.14050715036501674
gemma3,therapist,2,joy,0.20071232433915992
gemma3,therapist,2,sadness,0.014321558141233835
gemma3,therapist,2,fear,0.11416660937735275
gemma3,therapist,2,anticipation,0.10975078982990268
gemma3,patient,2,anger,0.05831334490951643
gemma3,patient,2,trust,0.21446892708456108
gemma3,patient,2,surprise,0.0730123213033474
gemma3,patient,2,disgust,0.052486913260589525
gemma3,patient,2,joy,0.11706504082508153
gemma3,patient,2,sadness,0.11411475027900148
gemma3,patient,2,fear,0.01606558166056372
gemma3,patient,2,anticipation,0.3544731206773389
gemma3,therapist,3,anger,0.02209181012012707
gemma3,therapist,3,trust,0.12495546842573048
gemma3,therapist,3,surprise,0.25858943400915135
gemma3,therapist,3,disgust,0.11194017480763005
gemma3,therapist,3,joy,0.11214065586864287
gemma3,therapist,3,sadness,0.08243476691988408
gemma3,therapist,3,fear,0.02617321475362086
gemma3,therapist,3,anticipation,0.26167447509521335
gemma3,patient,3,anger,0.2
gemma3,patient,3,trust,0.2
gemma3,patient,3,surprise,0.2
gemma3,patient,3,disgust,0.2
gemma3,patient,3,joy,0.0
gemma3,patient,3,sadness,0.0
gemma3,patient,3,fear,0.2
gemma3,patient,3,anticipation,0.0
gemma3,therapist,4,anger,0.027051108018811672
gemma3,therapist,4,trust,0.053002147027558975
gemma3,therapist,4,surprise,0.1634266284755388
gemma3,therapist,4,disgust,0.1370691556690079
gemma3,therapist,4,joy,0.025068340616329787
gemma3,therapist,4,sadness,0.20986847832862277
gemma3,therapist,4,fear,0.06409746015829691
gemma3,therapist,4,anticipation,0.32041668170583326
gemma3,patient,4,anger,0.1020817688337473
gemma3,patient,4,trust,0.011030441273927228
gemma3,patient,4,surprise,0.048621640767699634
gemma3,patient,4,disgust,0.08459034575214187
gemma3,patient,4,joy,0.053686609064147024
